filename,label,prediccion
classical.00048.wav.1,classical,classical
classical.00028.wav.1,classical,classical
disco.00056.wav.10,disco,disco
hiphop.00080.wav.21,hiphop,hiphop
blues.00004.wav.10,blues,blues
country.00038.wav.3,country,country
classical.00097.wav.28,classical,classical
classical.00086.wav.23,classical,classical
classical.00029.wav.12,classical,classical
jazz.00045.wav.26,jazz,jazz
classical.00077.wav.12,classical,classical
classical.00090.wav.28,classical,classical
pop.00036.wav.17,pop,pop
hiphop.00027.wav.4,hiphop,hiphop
metal.00027.wav.2,metal,metal
jazz.00049.wav.16,jazz,jazz
blues.00034.wav.24,blues,blues
classical.00012.wav.14,classical,classical
reggae.00081.wav.6,reggae,reggae
blues.00044.wav.26,blues,blues
country.00041.wav.0,country,country
jazz.00020.wav.24,jazz,jazz
hiphop.00093.wav.15,hiphop,hiphop
disco.00012.wav.8,disco,disco
blues.00027.wav.11,blues,jazz
pop.00020.wav.26,pop,pop
classical.00064.wav.16,classical,classical
metal.00032.wav.27,metal,metal
metal.00038.wav.0,metal,metal
rock.00087.wav.16,rock,rock
jazz.00075.wav.17,jazz,jazz
disco.00058.wav.14,disco,disco
reggae.00083.wav.15,reggae,jazz
disco.00027.wav.0,disco,disco
jazz.00003.wav.8,jazz,jazz
rock.00053.wav.9,rock,rock
metal.00042.wav.23,metal,metal
disco.00017.wav.23,disco,disco
hiphop.00075.wav.25,hiphop,reggae
disco.00002.wav.20,disco,disco
rock.00047.wav.2,rock,disco
country.00071.wav.0,country,country
blues.00050.wav.18,blues,blues
jazz.00061.wav.8,jazz,jazz
country.00058.wav.17,country,country
hiphop.00050.wav.6,hiphop,hiphop
pop.00067.wav.11,pop,pop
disco.00021.wav.14,disco,disco
hiphop.00047.wav.22,hiphop,hiphop
rock.00092.wav.7,rock,rock
rock.00038.wav.5,rock,rock
jazz.00067.wav.12,jazz,jazz
pop.00016.wav.19,pop,pop
country.00021.wav.25,country,country
disco.00084.wav.22,disco,disco
disco.00054.wav.13,disco,disco
country.00040.wav.22,country,country
classical.00048.wav.9,classical,classical
country.00095.wav.8,country,country
pop.00038.wav.12,pop,pop
rock.00014.wav.20,rock,reggae
reggae.00065.wav.18,reggae,reggae
reggae.00008.wav.10,reggae,reggae
rock.00092.wav.11,rock,rock
pop.00004.wav.4,pop,pop
hiphop.00024.wav.6,hiphop,disco
jazz.00026.wav.16,jazz,jazz
metal.00043.wav.12,metal,metal
rock.00039.wav.28,rock,rock
jazz.00039.wav.11,jazz,jazz
country.00040.wav.14,country,country
classical.00097.wav.4,classical,classical
pop.00016.wav.22,pop,pop
pop.00063.wav.12,pop,pop
disco.00096.wav.18,disco,disco
jazz.00090.wav.23,jazz,jazz
pop.00063.wav.9,pop,country
disco.00002.wav.6,disco,disco
jazz.00000.wav.10,jazz,jazz
metal.00017.wav.9,metal,metal
metal.00094.wav.19,metal,metal
country.00096.wav.18,country,country
jazz.00096.wav.18,jazz,jazz
reggae.00073.wav.15,reggae,reggae
classical.00024.wav.3,classical,classical
classical.00047.wav.15,classical,classical
hiphop.00002.wav.17,hiphop,hiphop
country.00020.wav.10,country,country
rock.00099.wav.15,rock,rock
reggae.00028.wav.17,reggae,reggae
rock.00040.wav.7,rock,rock
hiphop.00007.wav.28,hiphop,hiphop
metal.00093.wav.8,metal,metal
hiphop.00039.wav.16,hiphop,hiphop
pop.00090.wav.26,pop,pop
rock.00053.wav.1,rock,rock
pop.00083.wav.3,pop,pop
metal.00029.wav.27,metal,metal
rock.00046.wav.27,rock,rock
blues.00055.wav.28,blues,blues
jazz.00035.wav.3,jazz,jazz
rock.00022.wav.26,rock,rock
pop.00096.wav.26,pop,pop
hiphop.00070.wav.24,hiphop,hiphop
blues.00081.wav.6,blues,blues
rock.00052.wav.11,rock,rock
country.00070.wav.27,country,country
pop.00061.wav.0,pop,pop
country.00070.wav.22,country,country
pop.00076.wav.20,pop,pop
hiphop.00004.wav.13,hiphop,hiphop
disco.00067.wav.11,disco,disco
blues.00000.wav.7,blues,country
rock.00069.wav.12,rock,rock
classical.00074.wav.5,classical,classical
classical.00080.wav.15,classical,classical
rock.00000.wav.24,rock,rock
hiphop.00075.wav.11,hiphop,pop
pop.00004.wav.1,pop,pop
classical.00098.wav.17,classical,classical
reggae.00021.wav.11,reggae,reggae
metal.00091.wav.9,metal,metal
country.00085.wav.23,country,country
jazz.00082.wav.13,jazz,jazz
classical.00002.wav.15,classical,classical
hiphop.00071.wav.17,hiphop,disco
metal.00024.wav.1,metal,metal
blues.00087.wav.24,blues,blues
blues.00042.wav.11,blues,blues
pop.00098.wav.16,pop,pop
country.00004.wav.13,country,country
disco.00093.wav.13,disco,disco
hiphop.00098.wav.24,hiphop,hiphop
hiphop.00069.wav.21,hiphop,hiphop
rock.00068.wav.12,rock,rock
rock.00014.wav.17,rock,rock
reggae.00015.wav.6,reggae,reggae
reggae.00072.wav.16,reggae,pop
metal.00080.wav.2,metal,metal
jazz.00080.wav.21,jazz,jazz
jazz.00013.wav.18,jazz,jazz
metal.00019.wav.1,metal,metal
metal.00032.wav.23,metal,metal
rock.00074.wav.0,rock,rock
blues.00007.wav.13,blues,metal
pop.00001.wav.13,pop,pop
classical.00093.wav.7,classical,classical
disco.00033.wav.25,disco,disco
rock.00080.wav.15,rock,rock
country.00028.wav.0,country,country
disco.00042.wav.26,disco,disco
country.00036.wav.11,country,country
metal.00039.wav.21,metal,metal
metal.00017.wav.19,metal,metal
country.00068.wav.6,country,country
metal.00009.wav.14,metal,metal
classical.00074.wav.23,classical,jazz
blues.00023.wav.10,blues,blues
classical.00083.wav.6,classical,classical
classical.00052.wav.13,classical,classical
reggae.00055.wav.3,reggae,rock
metal.00078.wav.25,metal,metal
metal.00087.wav.12,metal,metal
blues.00079.wav.9,blues,blues
disco.00067.wav.4,disco,metal
rock.00053.wav.18,rock,rock
reggae.00057.wav.17,reggae,reggae
blues.00036.wav.10,blues,blues
reggae.00079.wav.9,reggae,reggae
metal.00026.wav.19,metal,metal
jazz.00026.wav.3,jazz,jazz
metal.00015.wav.0,metal,metal
hiphop.00040.wav.13,hiphop,hiphop
pop.00036.wav.24,pop,pop
pop.00000.wav.11,pop,pop
hiphop.00078.wav.1,hiphop,hiphop
classical.00053.wav.25,classical,classical
metal.00031.wav.7,metal,metal
hiphop.00030.wav.28,hiphop,hiphop
classical.00010.wav.25,classical,jazz
blues.00086.wav.26,blues,blues
pop.00085.wav.22,pop,pop
country.00067.wav.18,country,country
country.00066.wav.2,country,country
rock.00085.wav.0,rock,rock
rock.00045.wav.4,rock,rock
pop.00038.wav.19,pop,pop
blues.00035.wav.20,blues,blues
disco.00073.wav.21,disco,disco
hiphop.00074.wav.12,hiphop,hiphop
hiphop.00008.wav.11,hiphop,hiphop
blues.00071.wav.16,blues,blues
blues.00052.wav.23,blues,blues
hiphop.00078.wav.4,hiphop,hiphop
pop.00029.wav.20,pop,pop
pop.00017.wav.4,pop,pop
pop.00030.wav.16,pop,pop
pop.00065.wav.17,pop,pop
hiphop.00066.wav.23,hiphop,hiphop
disco.00091.wav.16,disco,disco
pop.00016.wav.2,pop,pop
metal.00095.wav.12,metal,metal
hiphop.00009.wav.5,hiphop,hiphop
hiphop.00053.wav.17,hiphop,hiphop
reggae.00088.wav.4,reggae,reggae
jazz.00040.wav.2,jazz,jazz
rock.00055.wav.24,rock,rock
classical.00039.wav.2,classical,classical
blues.00061.wav.4,blues,blues
rock.00071.wav.6,rock,rock
jazz.00012.wav.8,jazz,jazz
country.00090.wav.4,country,country
disco.00059.wav.8,disco,disco
country.00034.wav.0,country,country
rock.00077.wav.24,rock,disco
blues.00004.wav.28,blues,blues
rock.00094.wav.5,rock,rock
rock.00039.wav.12,rock,rock
country.00065.wav.26,country,country
rock.00044.wav.16,rock,rock
pop.00057.wav.26,pop,pop
reggae.00024.wav.2,reggae,reggae
country.00027.wav.5,country,country
hiphop.00098.wav.2,hiphop,hiphop
jazz.00057.wav.6,jazz,jazz
rock.00081.wav.3,rock,rock
pop.00051.wav.21,pop,pop
metal.00076.wav.18,metal,metal
classical.00027.wav.22,classical,classical
jazz.00084.wav.8,jazz,jazz
classical.00033.wav.1,classical,classical
disco.00078.wav.13,disco,disco
metal.00092.wav.21,metal,metal
pop.00069.wav.5,pop,pop
classical.00082.wav.3,classical,pop
country.00085.wav.12,country,reggae
hiphop.00082.wav.22,hiphop,hiphop
classical.00082.wav.25,classical,classical
rock.00083.wav.7,rock,rock
rock.00015.wav.7,rock,rock
hiphop.00094.wav.17,hiphop,hiphop
classical.00046.wav.27,classical,classical
classical.00052.wav.29,classical,classical
disco.00062.wav.25,disco,disco
metal.00026.wav.27,metal,metal
hiphop.00086.wav.21,hiphop,hiphop
rock.00092.wav.2,rock,rock
disco.00002.wav.15,disco,disco
metal.00072.wav.29,metal,metal
classical.00000.wav.8,classical,classical
metal.00033.wav.26,metal,metal
disco.00033.wav.7,disco,disco
pop.00080.wav.25,pop,pop
country.00080.wav.22,country,country
pop.00093.wav.10,pop,pop
hiphop.00059.wav.13,hiphop,hiphop
classical.00056.wav.11,classical,classical
metal.00085.wav.3,metal,metal
pop.00084.wav.9,pop,pop
disco.00016.wav.8,disco,disco
hiphop.00092.wav.12,hiphop,hiphop
metal.00047.wav.11,metal,metal
jazz.00004.wav.16,jazz,jazz
jazz.00077.wav.9,jazz,jazz
reggae.00032.wav.17,reggae,reggae
reggae.00046.wav.9,reggae,reggae
disco.00063.wav.4,disco,disco
rock.00060.wav.24,rock,rock
pop.00074.wav.2,pop,pop
blues.00017.wav.9,blues,blues
country.00074.wav.0,country,jazz
classical.00014.wav.19,classical,classical
metal.00023.wav.25,metal,metal
reggae.00068.wav.6,reggae,jazz
hiphop.00062.wav.1,hiphop,reggae
metal.00089.wav.13,metal,metal
rock.00000.wav.0,rock,rock
rock.00086.wav.6,rock,rock
classical.00076.wav.8,classical,classical
hiphop.00009.wav.21,hiphop,hiphop
metal.00054.wav.4,metal,metal
country.00038.wav.9,country,country
hiphop.00019.wav.20,hiphop,hiphop
hiphop.00035.wav.2,hiphop,hiphop
hiphop.00066.wav.19,hiphop,reggae
hiphop.00094.wav.22,hiphop,hiphop
classical.00028.wav.18,classical,classical
country.00085.wav.0,country,country
disco.00036.wav.7,disco,pop
country.00064.wav.27,country,country
reggae.00099.wav.0,reggae,reggae
jazz.00060.wav.8,jazz,jazz
reggae.00089.wav.8,reggae,reggae
classical.00047.wav.5,classical,classical
hiphop.00007.wav.2,hiphop,hiphop
reggae.00006.wav.4,reggae,reggae
jazz.00012.wav.28,jazz,jazz
disco.00063.wav.11,disco,disco
rock.00051.wav.9,rock,rock
disco.00095.wav.28,disco,reggae
blues.00097.wav.14,blues,blues
reggae.00020.wav.28,reggae,reggae
metal.00005.wav.28,metal,metal
metal.00091.wav.28,metal,metal
disco.00082.wav.12,disco,disco
country.00022.wav.0,country,pop
classical.00059.wav.3,classical,classical
jazz.00071.wav.16,jazz,jazz
rock.00021.wav.20,rock,rock
jazz.00098.wav.18,jazz,jazz
rock.00032.wav.4,rock,rock
jazz.00046.wav.18,jazz,jazz
classical.00071.wav.27,classical,classical
hiphop.00052.wav.16,hiphop,hiphop
blues.00036.wav.6,blues,blues
reggae.00012.wav.18,reggae,reggae
rock.00020.wav.12,rock,rock
metal.00014.wav.23,metal,metal
country.00038.wav.18,country,country
hiphop.00036.wav.4,hiphop,hiphop
rock.00097.wav.29,rock,rock
pop.00039.wav.23,pop,pop
disco.00071.wav.9,disco,disco
rock.00054.wav.21,rock,classical
jazz.00062.wav.21,jazz,jazz
blues.00028.wav.18,blues,blues
hiphop.00027.wav.26,hiphop,reggae
country.00043.wav.21,country,country
metal.00020.wav.15,metal,metal
rock.00066.wav.15,rock,rock
pop.00036.wav.5,pop,pop
blues.00097.wav.7,blues,country
metal.00046.wav.29,metal,metal
disco.00046.wav.12,disco,disco
disco.00031.wav.8,disco,disco
classical.00050.wav.1,classical,classical
blues.00033.wav.1,blues,blues
rock.00035.wav.5,rock,rock
rock.00074.wav.26,rock,rock
reggae.00027.wav.20,reggae,reggae
country.00081.wav.11,country,country
blues.00025.wav.25,blues,blues
metal.00006.wav.4,metal,metal
country.00020.wav.1,country,blues
rock.00097.wav.25,rock,rock
classical.00008.wav.21,classical,classical
reggae.00086.wav.26,reggae,reggae
country.00040.wav.29,country,reggae
jazz.00019.wav.19,jazz,jazz
disco.00077.wav.1,disco,disco
hiphop.00002.wav.6,hiphop,hiphop
country.00055.wav.5,country,country
country.00072.wav.13,country,country
hiphop.00020.wav.24,hiphop,hiphop
rock.00041.wav.0,rock,rock
jazz.00059.wav.20,jazz,jazz
disco.00059.wav.7,disco,disco
metal.00067.wav.18,metal,metal
classical.00036.wav.18,classical,classical
metal.00036.wav.7,metal,metal
pop.00070.wav.27,pop,pop
metal.00050.wav.28,metal,metal
disco.00009.wav.9,disco,disco
pop.00037.wav.22,pop,pop
jazz.00010.wav.8,jazz,jazz
reggae.00006.wav.20,reggae,reggae
pop.00039.wav.2,pop,pop
hiphop.00096.wav.7,hiphop,hiphop
reggae.00057.wav.8,reggae,reggae
reggae.00005.wav.25,reggae,reggae
reggae.00068.wav.8,reggae,reggae
metal.00097.wav.27,metal,metal
country.00040.wav.18,country,country
reggae.00090.wav.14,reggae,reggae
pop.00056.wav.8,pop,pop
jazz.00063.wav.26,jazz,jazz
metal.00097.wav.17,metal,metal
metal.00064.wav.7,metal,metal
pop.00025.wav.12,pop,pop
metal.00080.wav.28,metal,metal
rock.00045.wav.20,rock,rock
reggae.00094.wav.25,reggae,reggae
rock.00021.wav.21,rock,rock
country.00098.wav.20,country,country
reggae.00037.wav.20,reggae,reggae
hiphop.00025.wav.28,hiphop,hiphop
blues.00026.wav.27,blues,blues
pop.00097.wav.23,pop,pop
metal.00066.wav.6,metal,metal
country.00013.wav.21,country,country
country.00048.wav.9,country,country
classical.00025.wav.10,classical,classical
reggae.00030.wav.10,reggae,reggae
metal.00016.wav.29,metal,metal
jazz.00046.wav.23,jazz,jazz
country.00029.wav.19,country,country
metal.00070.wav.11,metal,metal
metal.00060.wav.11,metal,metal
country.00086.wav.6,country,country
disco.00076.wav.5,disco,disco
hiphop.00083.wav.0,hiphop,hiphop
hiphop.00038.wav.28,hiphop,hiphop
metal.00079.wav.8,metal,metal
reggae.00012.wav.10,reggae,reggae
country.00080.wav.24,country,country
rock.00047.wav.20,rock,disco
disco.00027.wav.6,disco,disco
hiphop.00025.wav.9,hiphop,hiphop
rock.00092.wav.29,rock,rock
classical.00016.wav.1,classical,classical
classical.00093.wav.19,classical,classical
pop.00055.wav.28,pop,pop
rock.00008.wav.15,rock,rock
disco.00092.wav.7,disco,disco
rock.00088.wav.10,rock,rock
hiphop.00031.wav.26,hiphop,disco
country.00096.wav.6,country,country
hiphop.00046.wav.14,hiphop,hiphop
hiphop.00059.wav.15,hiphop,hiphop
country.00082.wav.24,country,country
classical.00003.wav.13,classical,classical
pop.00084.wav.4,pop,reggae
country.00044.wav.18,country,country
country.00091.wav.29,country,country
classical.00011.wav.6,classical,classical
hiphop.00029.wav.15,hiphop,hiphop
jazz.00052.wav.20,jazz,jazz
hiphop.00092.wav.3,hiphop,hiphop
disco.00001.wav.25,disco,disco
rock.00000.wav.3,rock,rock
hiphop.00048.wav.24,hiphop,hiphop
hiphop.00049.wav.28,hiphop,hiphop
blues.00049.wav.0,blues,blues
classical.00087.wav.11,classical,classical
country.00040.wav.24,country,country
country.00083.wav.3,country,country
metal.00079.wav.17,metal,metal
metal.00016.wav.9,metal,metal
jazz.00052.wav.12,jazz,jazz
disco.00057.wav.15,disco,disco
disco.00042.wav.21,disco,disco
classical.00074.wav.15,classical,classical
rock.00086.wav.12,rock,rock
blues.00050.wav.11,blues,blues
jazz.00032.wav.22,jazz,jazz
pop.00021.wav.17,pop,pop
reggae.00075.wav.10,reggae,reggae
hiphop.00089.wav.25,hiphop,hiphop
jazz.00043.wav.21,jazz,jazz
reggae.00074.wav.9,reggae,reggae
reggae.00071.wav.1,reggae,reggae
metal.00004.wav.4,metal,metal
country.00092.wav.10,country,country
classical.00094.wav.0,classical,classical
hiphop.00037.wav.2,hiphop,hiphop
classical.00052.wav.25,classical,classical
hiphop.00089.wav.4,hiphop,hiphop
blues.00010.wav.8,blues,blues
hiphop.00074.wav.18,hiphop,hiphop
hiphop.00024.wav.28,hiphop,hiphop
hiphop.00018.wav.23,hiphop,hiphop
reggae.00020.wav.7,reggae,reggae
blues.00065.wav.27,blues,blues
metal.00081.wav.22,metal,metal
classical.00052.wav.6,classical,classical
jazz.00027.wav.29,jazz,jazz
metal.00035.wav.29,metal,metal
disco.00080.wav.4,disco,disco
rock.00068.wav.8,rock,rock
reggae.00043.wav.1,reggae,reggae
classical.00010.wav.29,classical,classical
reggae.00019.wav.15,reggae,reggae
pop.00008.wav.14,pop,pop
reggae.00051.wav.23,reggae,reggae
jazz.00036.wav.26,jazz,jazz
country.00036.wav.20,country,reggae
reggae.00079.wav.2,reggae,reggae
rock.00029.wav.11,rock,rock
jazz.00010.wav.11,jazz,blues
metal.00081.wav.23,metal,metal
disco.00010.wav.8,disco,disco
jazz.00030.wav.28,jazz,jazz
jazz.00085.wav.0,jazz,jazz
country.00031.wav.10,country,country
reggae.00038.wav.20,reggae,reggae
country.00081.wav.20,country,country
classical.00034.wav.16,classical,classical
reggae.00043.wav.23,reggae,reggae
country.00030.wav.17,country,country
pop.00076.wav.16,pop,pop
pop.00018.wav.7,pop,pop
metal.00035.wav.7,metal,metal
blues.00030.wav.27,blues,blues
hiphop.00028.wav.23,hiphop,hiphop
blues.00073.wav.0,blues,blues
hiphop.00077.wav.5,hiphop,pop
blues.00060.wav.1,blues,blues
country.00090.wav.14,country,blues
blues.00023.wav.11,blues,blues
rock.00003.wav.0,rock,rock
classical.00076.wav.1,classical,classical
jazz.00018.wav.22,jazz,jazz
blues.00058.wav.14,blues,blues
rock.00085.wav.27,rock,rock
pop.00053.wav.26,pop,disco
disco.00066.wav.26,disco,disco
country.00014.wav.5,country,country
hiphop.00036.wav.13,hiphop,hiphop
blues.00092.wav.12,blues,blues
classical.00063.wav.0,classical,classical
jazz.00019.wav.25,jazz,jazz
hiphop.00002.wav.26,hiphop,hiphop
reggae.00087.wav.0,reggae,reggae
rock.00059.wav.1,rock,rock
reggae.00060.wav.21,reggae,reggae
pop.00009.wav.1,pop,pop
hiphop.00041.wav.19,hiphop,hiphop
hiphop.00089.wav.17,hiphop,hiphop
jazz.00023.wav.16,jazz,jazz
hiphop.00002.wav.9,hiphop,hiphop
country.00016.wav.16,country,country
reggae.00079.wav.29,reggae,reggae
hiphop.00051.wav.25,hiphop,hiphop
reggae.00008.wav.1,reggae,reggae
hiphop.00096.wav.21,hiphop,hiphop
blues.00078.wav.5,blues,blues
classical.00017.wav.6,classical,classical
blues.00047.wav.11,blues,blues
country.00099.wav.9,country,rock
jazz.00013.wav.11,jazz,jazz
reggae.00003.wav.0,reggae,reggae
jazz.00064.wav.3,jazz,jazz
hiphop.00063.wav.8,hiphop,hiphop
hiphop.00008.wav.9,hiphop,hiphop
blues.00061.wav.14,blues,blues
rock.00039.wav.26,rock,rock
classical.00008.wav.16,classical,classical
country.00029.wav.24,country,country
disco.00058.wav.15,disco,disco
jazz.00018.wav.25,jazz,jazz
metal.00010.wav.12,metal,metal
blues.00003.wav.13,blues,rock
disco.00079.wav.10,disco,disco
pop.00020.wav.21,pop,pop
pop.00037.wav.4,pop,pop
reggae.00049.wav.12,reggae,reggae
reggae.00038.wav.4,reggae,jazz
reggae.00076.wav.1,reggae,reggae
disco.00020.wav.8,disco,disco
disco.00049.wav.4,disco,disco
metal.00048.wav.20,metal,metal
metal.00023.wav.6,metal,metal
rock.00082.wav.25,rock,rock
country.00022.wav.22,country,country
classical.00033.wav.24,classical,classical
metal.00069.wav.4,metal,metal
classical.00002.wav.29,classical,classical
classical.00084.wav.16,classical,classical
metal.00026.wav.9,metal,metal
pop.00018.wav.9,pop,pop
pop.00044.wav.20,pop,pop
blues.00027.wav.24,blues,blues
pop.00071.wav.12,pop,pop
pop.00031.wav.29,pop,pop
classical.00031.wav.15,classical,classical
jazz.00023.wav.1,jazz,jazz
reggae.00041.wav.15,reggae,reggae
disco.00064.wav.8,disco,disco
country.00055.wav.13,country,country
country.00052.wav.14,country,country
blues.00039.wav.24,blues,blues
hiphop.00048.wav.29,hiphop,hiphop
hiphop.00045.wav.13,hiphop,hiphop
pop.00054.wav.19,pop,pop
country.00020.wav.26,country,country
reggae.00030.wav.7,reggae,reggae
blues.00073.wav.7,blues,blues
jazz.00025.wav.5,jazz,jazz
hiphop.00017.wav.21,hiphop,hiphop
classical.00053.wav.2,classical,classical
disco.00016.wav.10,disco,disco
hiphop.00065.wav.4,hiphop,hiphop
hiphop.00086.wav.1,hiphop,hiphop
classical.00064.wav.14,classical,classical
disco.00056.wav.5,disco,disco
metal.00068.wav.2,metal,metal
rock.00082.wav.13,rock,rock
reggae.00024.wav.4,reggae,reggae
classical.00062.wav.1,classical,classical
blues.00067.wav.8,blues,blues
blues.00009.wav.8,blues,jazz
country.00077.wav.19,country,country
reggae.00000.wav.17,reggae,reggae
classical.00041.wav.14,classical,classical
blues.00000.wav.22,blues,blues
jazz.00043.wav.12,jazz,jazz
jazz.00089.wav.7,jazz,jazz
classical.00041.wav.19,classical,classical
hiphop.00085.wav.7,hiphop,hiphop
hiphop.00027.wav.8,hiphop,hiphop
pop.00002.wav.10,pop,pop
hiphop.00090.wav.15,hiphop,hiphop
disco.00083.wav.7,disco,country
disco.00026.wav.8,disco,disco
pop.00043.wav.6,pop,pop
pop.00093.wav.28,pop,pop
rock.00062.wav.7,rock,rock
disco.00060.wav.14,disco,disco
metal.00016.wav.18,metal,metal
metal.00044.wav.22,metal,metal
country.00027.wav.3,country,country
disco.00029.wav.18,disco,disco
country.00030.wav.25,country,country
pop.00059.wav.23,pop,pop
blues.00084.wav.6,blues,blues
blues.00041.wav.22,blues,blues
rock.00087.wav.0,rock,rock
hiphop.00023.wav.16,hiphop,hiphop
pop.00000.wav.29,pop,pop
country.00032.wav.14,country,country
country.00088.wav.26,country,country
blues.00097.wav.11,blues,country
blues.00021.wav.14,blues,blues
classical.00023.wav.16,classical,classical
rock.00040.wav.24,rock,disco
rock.00048.wav.5,rock,rock
disco.00013.wav.11,disco,disco
reggae.00016.wav.17,reggae,reggae
classical.00071.wav.23,classical,classical
blues.00085.wav.26,blues,blues
reggae.00020.wav.4,reggae,reggae
