codigo,dia,reproducciones
207,2,27922
207,3,16236
207,4,75669
207,5,47382
207,6,78130
207,7,7870
207,8,76888
207,9,40393
207,10,93793
207,11,97112
207,12,32691
207,13,84713
207,14,33404
207,15,16552
207,16,1881
207,17,12665
207,18,70125
207,19,40393
207,20,40393
207,21,86580
207,22,71995
207,23,18053
207,24,79647
207,25,3426
207,26,40393
207,27,4513
207,28,11052
207,29,30127
207,30,62480
208,1,620
208,2,89963
208,3,34767
208,4,95439
208,5,92760
208,6,54919
208,7,54919
208,8,36062
208,9,9587
208,10,71244
208,11,44053
208,12,35149
208,13,37767
208,14,24845
208,15,70130
208,16,86276
208,17,79906
208,18,80693
208,19,12730
208,20,71898
208,21,88028
208,22,69507
208,23,77671
208,24,60076
208,25,54919
208,26,54919
208,27,7485
208,28,7785
208,29,49327
208,30,21365
209,1,56360
209,2,91650
209,3,90501
209,4,58042
209,5,74778
209,6,32018
209,7,24916
209,8,51885
209,9,88021
209,10,72758
209,11,51885
209,12,77916
209,13,6603
209,14,42286
209,15,47809
209,16,45519
209,17,55320
209,18,213
209,19,51885
209,20,48040
209,21,62650
209,22,87590
209,23,93324
209,24,10982
209,25,32218
209,26,656
209,27,51885
209,28,42626
209,29,33505
209,30,52082
210,1,82495
210,2,65762
210,3,60544
210,4,9958
210,5,32678
210,6,33883
210,7,47699
210,8,20239
210,9,15072
210,10,83645
210,11,31564
210,12,47699
210,13,11240
210,14,24120
210,15,65693
210,16,59860
210,17,78441
210,18,69488
210,19,28401
210,20,48870
210,21,96217
210,22,33582
210,23,15996
210,24,57852
210,25,23348
210,26,45661
210,27,46528
210,28,72056
210,29,86621
210,30,57811
211,1,63433
211,2,47398
211,3,90659
211,4,57504
211,5,30478
211,6,84659
211,7,75754
211,8,65149
211,9,9429
211,10,34096
211,11,41821
211,12,99621
211,13,38342
211,14,85972
211,15,18737
211,16,94636
211,17,66900
211,18,57504
211,19,48118
211,20,10672
211,21,99184
211,22,43830
211,23,17087
211,24,78468
211,25,85791
211,26,40512
211,27,92600
211,28,35074
211,29,93589
211,30,29540
212,1,4910
212,2,34497
212,3,73848
212,4,10422
212,5,71326
212,6,88683
212,7,99198
212,8,55581
212,9,37317
212,10,26715
212,11,17189
212,12,65357
212,13,25163
212,14,96026
212,15,78597
212,16,46171
212,17,96313
212,18,17111
212,19,21386
212,20,82697
212,21,18780
212,22,4587
212,23,47327
212,24,61102
212,25,65822
212,26,47327
212,27,73828
212,28,7192
212,29,35796
212,30,98934
213,1,3024
213,2,64013
213,3,40445
213,4,95593
213,5,34474
213,6,10429
213,7,92845
213,8,31844
213,9,25109
213,10,90939
213,11,5502
213,12,86873
213,13,70417
213,14,33130
213,15,25912
213,16,57438
213,17,92531
213,18,81115
213,19,96346
213,20,83077
213,21,64162
213,22,81890
213,23,15417
213,24,61113
213,25,84901
213,26,85815
213,27,64013
213,28,27382
213,29,95920
213,30,43914
214,1,38515
214,2,23291
214,3,64816
214,4,15251
214,5,40243
214,6,36194
214,7,53504
214,8,27344
214,9,56322
214,10,78887
214,11,70278
214,12,62551
214,13,88267
214,14,65984
214,15,6655
214,16,86765
214,17,40243
214,18,26100
214,19,38303
214,20,89559
214,21,30273
214,22,97819
214,23,20534
214,24,82662
214,25,301
214,26,92006
214,27,15423
214,28,28820
214,29,94686
214,30,19060
215,1,58295
215,2,23744
215,3,14129
215,4,8617
215,5,52173
215,6,68095
215,7,24090
215,8,70603
215,9,51362
215,10,4975
215,11,92177
215,12,24605
215,13,8162
215,14,21516
215,15,53175
215,16,54479
215,17,6631
215,18,21367
215,19,7561
215,20,22927
215,21,99427
215,22,63177
215,23,42025
215,24,30341
215,25,64005
215,26,20285
215,27,53930
215,28,3961
215,29,84890
215,30,59049
216,1,4919
216,2,28586
216,3,74098
216,4,30423
216,5,62603
216,6,95488
216,7,78006
216,8,74100
216,9,71125
216,10,27353
216,11,57184
216,12,43755
216,13,76591
216,14,56960
216,15,15945
216,16,57408
216,17,3183
216,18,46542
216,19,14339
216,20,96808
216,21,59760
216,22,67636
216,23,26968
216,24,1207
216,25,75346
216,26,57408
216,27,99455
216,28,72204
216,29,18523
216,30,92842
217,1,50612
217,2,49673
217,3,51515
217,4,80770
217,5,13634
217,6,84658
217,7,8971
217,8,68248
217,9,41820
217,10,21120
217,11,22887
217,12,38441
217,13,99235
217,14,28317
217,15,27966
217,16,25182
217,17,45408
217,18,38174
217,19,3495
217,20,50864
217,21,94068
217,22,13171
217,23,45408
217,24,59880
217,25,99279
217,26,77187
217,27,41478
217,28,42146
217,29,59691
217,30,81578
218,1,2772
218,2,80560
218,3,98444
218,4,83119
218,5,46551
218,6,31115
218,7,43397
218,8,64300
218,9,5204
218,10,90943
218,11,3431
218,12,95903
218,13,23439
218,14,82783
218,15,41652
218,16,64815
218,17,65158
218,18,7187
218,19,40026
218,20,38795
218,21,82055
218,22,66694
218,23,28413
218,24,81044
218,25,58894
218,26,98498
218,27,75578
218,28,64300
218,29,23919
218,30,81736
219,1,63789
219,2,43841
219,3,11121
219,4,44630
219,5,30947
219,6,7776
219,7,18698
219,8,47270
219,9,14878
219,10,66947
219,11,54632
219,12,77784
219,13,24503
219,14,58175
219,15,69565
219,16,25327
219,17,28913
219,18,30313
219,19,53395
219,20,24279
219,21,12679
219,22,88299
219,23,37492
219,24,45
219,25,14569
219,26,76829
219,27,21258
219,28,31387
219,29,74422
219,30,83038
220,1,98258
220,2,54805
220,3,45948
220,4,82899
220,5,96984
220,6,18553
220,7,92452
220,8,81681
220,9,94913
220,10,97270
220,11,75285
220,12,7430
220,13,3867
220,14,3813
220,15,41138
220,16,71689
220,17,75285
220,18,41331
220,19,89872
220,20,75285
220,21,21544
220,22,78165
220,23,92539
220,24,98054
220,25,86609
220,26,30931
220,27,14932
220,28,41555
220,29,76857
220,30,75285
221,1,11994
221,2,45961
221,3,59070
221,4,88668
221,5,8995
221,6,3788
221,7,44292
221,8,42134
221,9,49251
221,10,61780
221,11,54428
221,12,2846
221,13,7988
221,14,37006
221,15,36613
221,16,3135
221,17,33075
221,18,86051
221,19,12270
221,20,79196
221,21,8592
221,22,27059
221,23,32228
221,24,11682
221,25,21233
221,26,91023
221,27,59792
221,28,36809
221,29,36809
221,30,95781
222,1,34421
222,2,40568
222,3,63669
222,4,31521
222,5,74357
222,6,52720
222,7,88786
222,8,99802
222,9,17509
222,10,62470
222,11,75529
222,12,43344
222,13,27830
222,14,48148
222,15,58411
222,16,8428
222,17,30912
222,18,45478
222,19,95183
222,20,73942
222,21,79717
222,22,18868
222,23,44793
222,24,40608
222,25,39761
222,26,16464
222,27,2694
222,28,23143
222,29,41034
222,30,43344
223,1,23012
223,2,45232
223,3,30131
223,4,7100
223,5,12033
223,6,45232
223,7,93008
223,8,48614
223,9,21485
223,10,87791
223,11,83071
223,12,76897
223,13,53582
223,14,76951
223,15,72946
223,16,37163
223,17,9112
223,18,10020
223,19,63223
223,20,10825
223,21,12176
223,22,46023
223,23,76226
223,24,71793
223,25,45232
223,26,33900
223,27,48629
223,28,45232
223,29,43625
223,30,7866
224,1,55497
224,2,38907
224,3,90105
224,4,30147
224,5,86216
224,6,89486
224,7,53698
224,8,9379
224,9,85886
224,10,38850
224,11,61364
224,12,65606
224,13,83147
224,14,89064
224,15,16035
224,16,29157
224,17,459
224,18,22839
224,19,98746
224,20,53172
224,21,47954
224,22,11408
224,23,56493
224,24,41957
224,25,53172
224,26,20289
224,27,93496
224,28,39251
224,29,50747
224,30,76997
225,1,90287
225,2,73107
225,3,70156
225,4,53165
225,5,50349
225,6,69923
225,7,10237
225,8,75307
225,9,74725
225,10,60643
225,11,24380
225,12,40791
225,13,56712
225,14,68271
225,15,60643
225,16,44429
225,17,69492
225,18,99975
225,19,64879
225,20,16607
225,21,37755
225,22,64575
225,23,17154
225,24,60643
225,25,46499
225,26,36382
225,27,231
225,28,84858
225,29,98804
225,30,60643
226,1,97572
226,2,2537
226,3,50277
226,4,63308
226,5,16098
226,6,96600
226,7,84729
226,8,39996
226,9,59188
226,10,92036
226,11,7526
226,12,14838
226,13,64566
226,14,41131
226,15,19392
226,16,6163
226,17,6260
226,18,1413
226,19,71515
226,20,69225
226,21,79454
226,22,9829
226,23,86905
226,24,41131
226,25,92737
226,26,32182
226,27,20049
226,28,18894
226,29,70934
226,30,15603
227,1,10381
227,2,12431
227,3,15819
227,4,58516
227,5,98640
227,6,53657
227,7,78164
227,8,23862
227,9,74511
227,10,6016
227,11,51848
227,12,92033
227,13,24783
227,14,15437
227,15,51573
227,16,47031
227,17,75852
227,18,94502
227,19,57504
227,20,1438
227,21,52752
227,22,69546
227,23,6779
227,24,38594
227,25,94876
227,26,60540
227,27,19838
227,28,52752
227,29,84923
227,30,83020
228,1,8022
228,2,87533
228,3,69089
228,4,81838
228,5,46606
228,6,87049
228,7,59231
228,8,60162
228,9,17541
228,10,40171
228,11,22826
228,12,77817
228,13,99580
228,14,59231
228,15,81751
228,16,71273
228,17,15071
228,18,31368
228,19,15503
228,20,52044
228,21,99317
228,22,89181
228,23,18152
228,24,59231
228,25,4565
228,26,74136
228,27,59231
228,28,1887
228,29,9151
228,30,90931
229,1,44829
229,2,57335
229,3,73466
229,4,23359
229,5,36750
229,6,15596
229,7,43630
229,8,54090
229,9,79482
229,10,5856
229,11,61649
229,12,6729
229,13,70691
229,14,35421
229,15,88873
229,16,51634
229,17,39805
229,18,37826
229,19,99374
229,20,43630
229,21,40820
229,22,17403
229,23,59623
229,24,25186
229,25,9844
229,26,67252
229,27,56690
229,28,35603
229,29,98398
229,30,42432
230,1,72158
230,2,44475
230,3,61045
230,4,61122
230,5,54115
230,6,84835
230,7,76860
230,8,54115
230,9,34944
230,10,22557
230,11,92936
230,12,71806
230,13,98647
230,14,10724
230,15,29158
230,16,9385
230,17,32569
230,18,48591
230,19,90336
230,20,90461
230,21,4209
230,22,92890
230,23,45874
230,24,39330
230,25,97966
230,26,17845
230,27,3598
230,28,81241
230,29,40863
230,30,84575
231,1,47414
231,2,12481
231,3,51755
231,4,45028
231,5,28382
231,6,37
231,7,73796
231,8,55198
231,9,94330
231,10,61550
231,11,56336
231,12,30954
231,13,45028
231,14,44002
231,15,2161
231,16,63833
231,17,57447
231,18,30678
231,19,27552
231,20,66452
231,21,49290
231,22,35226
231,23,5617
231,24,64996
231,25,30761
231,26,34886
231,27,43984
231,28,60139
231,29,48818
231,30,9841
232,1,56984
232,2,88650
232,3,3143
232,4,40383
232,5,53597
232,6,37177
232,7,5393
232,8,56788
232,9,13836
232,10,564
232,11,34238
232,12,68171
232,13,10044
232,14,61353
232,15,40135
232,16,15257
232,17,57090
232,18,75731
232,19,69446
232,20,18959
232,21,80541
232,22,64364
232,23,51913
232,24,54856
232,25,75160
232,26,43742
232,27,53597
232,28,828
232,29,74252
232,30,92662
233,1,79491
233,2,85356
233,3,62456
233,4,56977
233,5,57455
233,6,44673
233,7,54367
233,8,44133
233,9,3874
233,10,21251
233,11,11367
233,12,93603
233,13,52280
233,14,44378
233,15,12014
233,16,72628
233,17,93787
233,18,48402
233,19,72725
233,20,52080
233,21,34981
233,22,61568
233,23,94930
233,24,20907
233,25,5708
233,26,87506
233,27,78284
233,28,84825
233,29,54367
233,30,13372
234,1,87966
234,2,826
234,3,48339
234,4,88540
234,5,9375
234,6,2631
234,7,46192
234,8,45494
234,9,77076
234,10,23725
234,11,35878
234,12,14698
234,13,9542
234,14,91452
234,15,86051
234,16,56475
234,17,10653
234,18,48339
234,19,64125
234,20,13220
234,21,64829
234,22,98711
234,23,84409
234,24,47418
234,25,34589
234,26,58684
234,27,72442
234,28,86876
234,29,44048
234,30,68835
235,1,24798
235,2,58084
235,3,67774
235,4,29840
235,5,17385
235,6,42814
235,7,74443
235,8,4913
235,9,59554
235,10,90921
235,11,58877
235,12,48344
235,13,82471
235,14,1219
235,15,46150
235,16,61344
235,17,23852
235,18,97175
235,19,29778
235,20,88836
235,21,15019
235,22,8019
235,23,39734
235,24,83489
235,25,53214
235,26,95229
235,27,67746
235,28,53214
235,29,81667
235,30,35738
236,1,38239
236,2,17310
236,3,72848
236,4,72059
236,5,13019
236,6,91349
236,7,64631
236,8,1075
236,9,36874
236,10,53084
236,11,20238
236,12,28415
236,13,15615
236,14,47095
236,15,89230
236,16,15276
236,17,95721
236,18,40362
236,19,35017
236,20,52536
236,21,16724
236,22,72131
236,23,84426
236,24,38239
236,25,50019
236,26,70653
236,27,5722
236,28,3766
236,29,20143
236,30,14852
237,1,50528
237,2,6099
237,3,72115
237,4,37183
237,5,69331
237,6,13169
237,7,74367
237,8,45937
237,9,81369
237,10,28684
237,11,71697
237,12,96503
237,13,67922
237,14,93589
237,15,38652
237,16,17883
237,17,62374
237,18,24080
237,19,42078
237,20,26914
237,21,32021
237,22,97167
237,23,8688
237,24,96166
237,25,84558
237,26,44732
237,27,45937
237,28,31083
237,29,21670
237,30,75471
238,1,62074
238,2,67060
238,3,80013
238,4,27805
238,5,44566
238,6,20596
238,7,83975
238,8,70004
238,9,29042
238,10,52842
238,11,63231
238,12,22148
238,13,22941
238,14,69327
238,15,30270
238,16,7872
238,17,76823
238,18,49266
238,19,49266
238,20,9337
238,21,64934
238,22,85167
238,23,27209
238,24,31784
238,25,37222
238,26,67574
238,27,8166
238,28,92656
238,29,61231
238,30,830
239,1,60133
239,2,66325
239,3,82473
239,4,90236
239,5,84227
239,6,39691
239,7,29552
239,8,91310
239,9,88366
239,10,90748
239,11,73016
239,12,80260
239,13,73016
239,14,26473
239,15,73016
239,16,82971
239,17,3464
239,18,77629
239,19,45400
239,20,1372
239,21,28765
239,22,86389
239,23,48631
239,24,15429
239,25,46093
239,26,68403
239,27,94997
239,28,81359
239,29,93758
239,30,73016
240,1,93731
240,2,10476
240,3,65097
240,4,39017
240,5,70100
240,6,32278
240,7,33472
240,8,80229
240,9,67627
240,10,65329
240,11,57747
240,12,85787
240,13,29353
240,14,73275
240,15,42555
240,16,47834
240,17,51268
240,18,2425
240,19,4077
240,20,61397
240,21,49551
240,22,56210
240,23,28710
240,24,72886
240,25,30404
240,26,11221
240,27,15805
240,28,49551
240,29,28033
240,30,72714
241,1,52420
241,2,46968
241,3,52420
241,4,98547
241,5,22378
241,6,80307
241,7,36133
241,8,47081
241,9,85863
241,10,27200
241,11,32372
241,12,42476
241,13,84749
241,14,39938
241,15,5466
241,16,30452
241,17,81086
241,18,84720
241,19,92853
241,20,94829
241,21,52420
241,22,79654
241,23,52420
241,24,45166
241,25,93955
241,26,31526
241,27,94043
241,28,25386
241,29,63377
241,30,61228
242,1,34497
242,2,51132
242,3,4843
242,4,91543
242,5,91571
242,6,2092
242,7,73790
242,8,22079
242,9,40686
242,10,22280
242,11,30866
242,12,32177
242,13,55367
242,14,48425
242,15,46070
242,16,9102
242,17,5913
242,18,26517
242,19,78793
242,20,96200
242,21,34497
242,22,53578
242,23,7650
242,24,99649
242,25,15955
242,26,6622
242,27,40937
242,28,16810
242,29,11225
242,30,58027
243,1,1195
243,2,85790
243,3,49265
243,4,67489
243,5,80833
243,6,36883
243,7,20463
243,8,92338
243,9,149
243,10,58377
243,11,72496
243,12,71140
243,13,22275
243,14,58377
243,15,41950
243,16,17826
243,17,96904
243,18,6654
243,19,76227
243,20,27761
243,21,92020
243,22,97057
243,23,7006
243,24,75436
243,25,58377
243,26,46219
243,27,72806
243,28,58377
243,29,84940
243,30,16056
244,1,18952
244,2,34472
244,3,18417
244,4,23743
244,5,26872
244,6,4438
244,7,75206
244,8,12188
244,9,45074
244,10,98587
244,11,52771
244,12,26735
244,13,50014
244,14,90122
244,15,34328
244,16,40250
244,17,79702
244,18,5211
244,19,42566
244,20,67957
244,21,68276
244,22,76512
244,23,70862
244,24,31575
244,25,33538
244,26,52213
244,27,92446
244,28,28060
244,29,74571
244,30,68572
245,1,59650
245,2,91433
245,3,54433
245,4,88987
245,5,35138
245,6,82110
245,7,99131
245,8,8692
245,9,59957
245,10,51295
245,11,36152
245,12,32804
245,13,67864
245,14,91131
245,15,18545
245,16,55853
245,17,75405
245,18,53365
245,19,78137
245,20,11199
245,21,67092
245,22,92946
245,23,85595
245,24,66284
245,25,69709
245,26,33096
245,27,12055
245,28,59650
245,29,32713
245,30,3850
246,1,22088
246,2,61706
246,3,34307
246,4,70151
246,5,15800
246,6,1054
246,7,43180
246,8,6229
246,9,1973
246,10,555
246,11,62381
246,12,44013
246,13,57559
246,14,56538
246,15,44846
246,16,34993
246,17,29048
246,18,60538
246,19,21779
246,20,50675
246,21,46181
246,22,30909
246,23,17467
246,24,44013
246,25,70136
246,26,85914
246,27,96520
246,28,71111
246,29,39323
246,30,47595
247,1,13378
247,2,69686
247,3,53766
247,4,52975
247,5,37109
247,6,14432
247,7,23240
247,8,60326
247,9,28102
247,10,44479
247,11,10547
247,12,34389
247,13,44479
247,14,21231
247,15,31977
247,16,29088
247,17,44479
247,18,99298
247,19,67108
247,20,26152
247,21,55347
247,22,99318
247,23,49308
247,24,82237
247,25,44479
247,26,20828
247,27,77814
247,28,97792
247,29,30624
247,30,49805
248,1,40337
248,2,63874
248,3,70870
248,4,24374
248,5,37789
248,6,35066
248,7,11432
248,8,15777
248,9,25798
248,10,44830
248,11,77869
248,12,31686
248,13,18207
248,14,31874
248,15,88367
248,16,8483
248,17,28156
248,18,40337
248,19,60227
248,20,4474
248,21,42885
248,22,5356
248,23,68084
248,24,59644
248,25,76323
248,26,82090
248,27,37594
248,28,72206
248,29,46262
248,30,80572
249,1,61193
249,2,86329
249,3,44448
249,4,8877
249,5,46877
249,6,34333
249,7,89861
249,8,27071
249,9,46877
249,10,16852
249,11,53798
249,12,96097
249,13,8601
249,14,54423
249,15,20349
249,16,9768
249,17,68661
249,18,9367
249,19,33837
249,20,94198
249,21,49307
249,22,59151
249,23,75476
249,24,33306
249,25,8522
249,26,80178
249,27,69642
249,28,6709
249,29,61681
249,30,3034
250,1,42456
250,2,60784
250,3,97456
250,4,28190
250,5,84818
250,6,46811
250,7,33269
250,8,26331
250,9,54567
250,10,19941
250,11,34369
250,12,7258
250,13,42456
250,14,39967
250,15,19691
250,16,42456
250,17,68533
250,18,44945
250,19,3289
250,20,6777
250,21,96804
250,22,95800
250,23,77791
250,24,8385
250,25,31400
250,26,42456
250,27,98633
250,28,37914
250,29,46097
250,30,45285
251,1,83679
251,2,19759
251,3,19604
251,4,18765
251,5,52822
251,6,89292
251,7,34970
251,8,10969
251,9,83613
251,10,25339
251,11,52161
251,12,57753
251,13,52631
251,14,52161
251,15,37332
251,16,59383
251,17,67394
251,18,28578
251,19,72141
251,20,7398
251,21,97275
251,22,24448
251,23,52161
251,24,51692
251,25,14113
251,26,16897
251,27,52161
251,28,90532
251,29,91295
251,30,99484
252,1,45375
252,2,58037
252,3,19795
252,4,68032
252,5,99707
252,6,61048
252,7,42288
252,8,95541
252,9,45375
252,10,71480
252,11,62238
252,12,22284
252,13,7988
252,14,5167
252,15,64216
252,16,40603
252,17,45375
252,18,83280
252,19,78449
252,20,81233
252,21,46234
252,22,44473
252,23,54116
252,24,39525
252,25,40723
252,26,35717
252,27,23165
252,28,8279
252,29,36399
252,30,45375
253,1,72681
253,2,95806
253,3,4500
253,4,65338
253,5,59348
253,6,50347
253,7,59348
253,8,34880
253,9,95852
253,10,52272
253,11,44642
253,12,82191
253,13,75056
253,14,22973
253,15,23470
253,16,81135
253,17,21973
253,18,75789
253,19,15612
253,20,12280
253,21,48796
253,22,75590
253,23,99390
253,24,88588
253,25,83907
253,26,16586
253,27,65085
253,28,5165
253,29,24878
253,30,73699
254,1,58207
254,2,6061
254,3,41241
254,4,4287
254,5,74334
254,6,93901
254,7,81512
254,8,88355
254,9,18467
254,10,24945
254,11,46670
254,12,72520
254,13,36682
254,14,58907
254,15,48630
254,16,94856
254,17,92064
254,18,59839
254,19,5321
254,20,18432
254,21,13564
254,22,73824
254,23,9194
254,24,48630
254,25,43802
254,26,48428
254,27,16856
254,28,51226
254,29,83283
254,30,48832
255,1,86164
255,2,67410
255,3,34015
255,4,42792
255,5,42792
255,6,32354
255,7,10142
255,8,85724
255,9,86845
255,10,42792
255,11,38632
255,12,15833
255,13,28650
255,14,84970
255,15,72859
255,16,65206
255,17,71299
255,18,40488
255,19,54897
255,20,3944
255,21,76908
255,22,57360
255,23,38255
255,24,25195
255,25,96772
255,26,42792
255,27,44368
255,28,41216
255,29,32881
255,30,20535
256,1,53492
256,2,59029
256,3,22945
256,4,28218
256,5,49242
256,6,5597
256,7,1880
256,8,30602
256,9,82583
256,10,34764
256,11,68322
256,12,97047
256,13,39066
256,14,67593
256,15,55142
256,16,78317
256,17,62917
256,18,21879
256,19,93091
256,20,91612
256,21,92977
256,22,71103
256,23,32311
256,24,76746
256,25,59029
256,26,17416
256,27,63835
256,28,85270
256,29,96889
256,30,45786
257,1,31498
257,2,53167
257,3,8348
257,4,94930
257,5,3234
257,6,83065
257,7,94414
257,8,55407
257,9,65232
257,10,29787
257,11,16823
257,12,15611
257,13,50995
257,14,41896
257,15,27972
257,16,40492
257,17,86403
257,18,62825
257,19,8115
257,20,31900
257,21,34229
257,22,22075
257,23,54329
257,24,33452
257,25,26785
257,26,34229
257,27,85741
257,28,10007
257,29,79127
257,30,25095
258,1,14810
258,2,65104
258,3,15400
258,4,649
258,5,38199
258,6,66528
258,7,71995
258,8,45602
258,9,27510
258,10,32618
258,11,70745
258,12,90300
258,13,83112
258,14,10118
258,15,94738
258,16,96405
258,17,59817
258,18,61131
258,19,49626
258,20,53696
258,21,73466
258,22,82096
258,23,57786
258,24,37200
258,25,80690
258,26,79951
258,27,18628
258,28,89957
258,29,84423
258,30,29705
259,1,72045
259,2,70657
259,3,52821
259,4,95202
259,5,41555
259,6,88727
259,7,57122
259,8,8682
259,9,18720
259,10,25070
259,11,57122
259,12,57122
259,13,90916
259,14,88510
259,15,15320
